sample_index,last_5_mult_1,last_5_mult_2,last_5_mult_3,last_5_mult_4,last_5_mult_5,last_10_mult_1,last_10_mult_2,last_10_mult_3,last_10_mult_4,last_10_mult_5,last_10_mult_6,last_10_mult_7,last_10_mult_8,last_10_mult_9,last_10_mult_10,last_20_mult_1,last_20_mult_2,last_20_mult_3,last_20_mult_4,last_20_mult_5,last_20_mult_6,last_20_mult_7,last_20_mult_8,last_20_mult_9,last_20_mult_10,last_20_mult_11,last_20_mult_12,last_20_mult_13,last_20_mult_14,last_20_mult_15,last_20_mult_16,last_20_mult_17,last_20_mult_18,last_20_mult_19,last_20_mult_20,moving_average_5,moving_average_10,moving_average_20,standard_deviation_5,standard_deviation_10,standard_deviation_20,variance_20,max_20,min_20,median_20,volatility,range_20,skewness,kurtosis,entropy,very_low_count_10,low_count_10,medium_count_10,high_count_10,very_high_count_10,freq_very_low,freq_low,freq_medium,freq_high,freq_very_high,streak_low,streak_high,time_since_high,time_since_very_high,streak_medium,streak_very_low,momentum_5,momentum_10,ema_5,ema_10,slope_5,slope_10,label,category
897,0.002161,0.056972,0.012653,0.082176,0.104758,0.006419,0.046711,0.309024,0.039591,0.193695,0.002161,0.056972,0.012653,0.082176,0.104758,0.291032,0.026539,0.353785,0.276334,0.139377,0.112655,0.214067,0.389798,0.715923,0.037773,0.006419,0.046711,0.309024,0.039591,0.193695,0.002161,0.056972,0.012653,0.082176,0.104758,0.0129,0.01651,0.035315,0.011602,0.046223,0.279036,0.077861,0.2703,0.0101,0.0165,0.316054,0.2602,1.0,1.0,0.851549,0.7,0.1,0.2,0.0,0.0,0.45,0.15,0.25,0.1,0.05,0.25,0.0,0.55,0.55,0.0,0.0,-0.634716,-0.532493,0.013494,0.014803,0.0276,-0.011794,0,VERY_LOW
898,0.056972,0.012653,0.082176,0.104758,0.008517,0.046711,0.309024,0.039591,0.193695,0.002161,0.056972,0.012653,0.082176,0.104758,0.008517,0.026539,0.353785,0.276334,0.139377,0.112655,0.214067,0.389798,0.715923,0.037773,0.006419,0.046711,0.309024,0.039591,0.193695,0.002161,0.056972,0.012653,0.082176,0.104758,0.008517,0.01296,0.01652,0.033925,0.01125,0.04619,0.280319,0.078579,0.2703,0.0101,0.0154,0.330516,0.2602,1.0,1.0,0.828286,0.7,0.1,0.2,0.0,0.0,0.5,0.15,0.2,0.1,0.05,0.3,0.0,0.6,0.6,0.0,0.05,-0.617981,-0.513043,0.012844,0.014285,0.0008,-0.026739,2,MEDIUM
899,0.012653,0.082176,0.104758,0.008517,0.216485,0.309024,0.039591,0.193695,0.002161,0.056972,0.012653,0.082176,0.104758,0.008517,0.216485,0.353785,0.276334,0.139377,0.112655,0.214067,0.389798,0.715923,0.037773,0.006419,0.046711,0.309024,0.039591,0.193695,0.002161,0.056972,0.012653,0.082176,0.104758,0.008517,0.216485,0.01578,0.01799,0.034715,0.030454,0.048134,0.279251,0.077981,0.2703,0.0101,0.0165,0.321765,0.2602,1.0,1.0,0.851549,0.6,0.1,0.3,0.0,0.0,0.45,0.15,0.25,0.1,0.05,0.0,0.0,0.65,0.65,0.05,0.0,-0.545441,-0.48178,0.01728,0.020527,0.0576,-0.020691,0,VERY_LOW
900,0.082176,0.104758,0.008517,0.216485,0.024609,0.039591,0.193695,0.002161,0.056972,0.012653,0.082176,0.104758,0.008517,0.216485,0.024609,0.276334,0.139377,0.112655,0.214067,0.389798,0.715923,0.037773,0.006419,0.046711,0.309024,0.039591,0.193695,0.002161,0.056972,0.012653,0.082176,0.104758,0.008517,0.216485,0.024609,0.0159,0.01496,0.032725,0.029963,0.02865,0.279718,0.078242,0.2703,0.0101,0.0154,0.341901,0.2602,1.0,1.0,0.793624,0.7,0.1,0.2,0.0,0.0,0.5,0.15,0.25,0.05,0.05,0.05,0.0,0.7,0.7,0.0,0.05,-0.514133,-0.542857,0.01578,0.014865,0.0082,0.003248,3,HIGH
901,0.104758,0.008517,0.216485,0.024609,0.50259,0.193695,0.002161,0.056972,0.012653,0.082176,0.104758,0.008517,0.216485,0.024609,0.50259,0.139377,0.112655,0.214067,0.389798,0.715923,0.037773,0.006419,0.046711,0.309024,0.039591,0.193695,0.002161,0.056972,0.012653,0.082176,0.104758,0.008517,0.216485,0.024609,0.50259,0.03322,0.02388,0.036,0.172541,0.131921,0.289524,0.083824,0.2703,0.0101,0.0154,0.321693,0.2602,1.0,1.0,0.828286,0.6,0.1,0.2,0.1,0.0,0.5,0.15,0.2,0.1,0.05,0.0,0.05,0.0,0.75,0.0,0.0,-0.077222,-0.336667,0.044464,0.032229,0.3416,0.093382,3,HIGH
902,0.008517,0.216485,0.024609,0.50259,0.517915,0.002161,0.056972,0.012653,0.082176,0.104758,0.008517,0.216485,0.024609,0.50259,0.517915,0.112655,0.214067,0.389798,0.715923,0.037773,0.006419,0.046711,0.309024,0.039591,0.193695,0.002161,0.056972,0.012653,0.082176,0.104758,0.008517,0.216485,0.024609,0.50259,0.517915,0.0517,0.0323,0.04048,0.219533,0.183231,0.299248,0.089549,0.2703,0.0101,0.0154,0.2957,0.2602,1.0,0.803903,0.828286,0.6,0.1,0.1,0.2,0.0,0.5,0.1,0.2,0.15,0.05,0.0,0.1,0.0,0.8,0.0,0.0,0.277174,-0.202075,0.065079,0.044193,0.541,0.186497,4,VERY_HIGH
903,0.216485,0.024609,0.50259,0.517915,1.0,0.056972,0.012653,0.082176,0.104758,0.008517,0.216485,0.024609,0.50259,0.517915,1.0,0.214067,0.389798,0.715923,0.037773,0.006419,0.046711,0.309024,0.039591,0.193695,0.002161,0.056972,0.012653,0.082176,0.104758,0.008517,0.216485,0.024609,0.50259,0.517915,1.0,0.4824,0.24768,0.147835,1.0,1.0,1.0,1.0,1.0,0.0101,0.0154,0.630895,1.0,1.0,1.0,0.828286,0.5,0.1,0.1,0.2,0.1,0.5,0.05,0.2,0.15,0.1,0.0,0.15,0.0,0.0,0.0,0.0,1.0,0.675381,0.766885,0.429984,1.0,1.0,2,MEDIUM
904,0.024609,0.50259,0.517915,1.0,0.167227,0.012653,0.082176,0.104758,0.008517,0.216485,0.024609,0.50259,0.517915,1.0,0.167227,0.389798,0.715923,0.037773,0.006419,0.046711,0.309024,0.039591,0.193695,0.002161,0.056972,0.012653,0.082176,0.104758,0.008517,0.216485,0.024609,0.50259,0.517915,1.0,0.167227,0.4813,0.24854,0.147575,1.0,1.0,1.0,1.0,1.0,0.0101,0.0154,0.6321,1.0,1.0,1.0,0.828286,0.4,0.1,0.2,0.2,0.1,0.5,0.05,0.2,0.15,0.1,0.0,0.0,0.05,0.05,0.05,0.0,1.0,0.684161,0.516363,0.35541,1.0,1.0,4,VERY_HIGH
905,0.50259,0.517915,1.0,0.167227,0.635339,0.082176,0.104758,0.008517,0.216485,0.024609,0.50259,0.517915,1.0,0.167227,0.635339,0.715923,0.037773,0.006419,0.046711,0.309024,0.039591,0.193695,0.002161,0.056972,0.012653,0.082176,0.104758,0.008517,0.216485,0.024609,0.50259,0.517915,1.0,0.167227,0.635339,0.51636,0.26613,0.15389,1.0,1.0,1.0,1.0,1.0,0.0101,0.0154,0.605679,1.0,1.0,1.0,0.828286,0.3,0.1,0.2,0.2,0.2,0.5,0.05,0.2,0.1,0.15,0.0,0.05,0.0,0.0,0.0,0.0,1.0,0.729352,0.41826,0.325237,0.1672,1.0,1,LOW
906,0.517915,1.0,0.167227,0.635339,0.106094,0.104758,0.008517,0.216485,0.024609,0.50259,0.517915,1.0,0.167227,0.635339,0.106094,0.037773,0.006419,0.046711,0.309024,0.039591,0.193695,0.002161,0.056972,0.012653,0.082176,0.104758,0.008517,0.216485,0.024609,0.50259,0.517915,1.0,0.167227,0.635339,0.106094,0.49938,0.2663,0.14119,1.0,1.0,1.0,1.0,1.0,0.0101,0.0154,0.660323,1.0,1.0,1.0,0.844541,0.2,0.2,0.2,0.2,0.2,0.5,0.1,0.2,0.1,0.1,0.05,0.0,0.05,0.05,0.0,0.0,1.0,0.886111,0.285248,0.269281,-1.0,0.929891,0,VERY_LOW
907,1.0,0.167227,0.635339,0.106094,0.034093,0.008517,0.216485,0.024609,0.50259,0.517915,1.0,0.167227,0.635339,0.106094,0.034093,0.006419,0.046711,0.309024,0.039591,0.193695,0.002161,0.056972,0.012653,0.082176,0.104758,0.008517,0.216485,0.024609,0.50259,0.517915,1.0,0.167227,0.635339,0.106094,0.034093,0.48,0.26585,0.14118,1.0,1.0,1.0,1.0,1.0,0.0101,0.0154,0.660374,1.0,1.0,1.0,0.844541,0.3,0.1,0.2,0.2,0.2,0.5,0.1,0.2,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.05,1.0,0.883057,0.464722,0.221669,-1.0,0.318679,4,VERY_HIGH
908,0.167227,0.635339,0.106094,0.034093,0.616244,0.216485,0.024609,0.50259,0.517915,1.0,0.167227,0.635339,0.106094,0.034093,0.616244,0.046711,0.309024,0.039591,0.193695,0.002161,0.056972,0.012653,0.082176,0.104758,0.008517,0.216485,0.024609,0.50259,0.517915,1.0,0.167227,0.635339,0.106094,0.034093,0.616244,0.08138,0.28189,0.149205,0.398187,1.0,1.0,1.0,1.0,0.0101,0.01625,0.623593,1.0,1.0,1.0,0.886211,0.2,0.1,0.2,0.2,0.3,0.45,0.1,0.2,0.1,0.15,0.0,0.05,0.0,0.0,0.0,0.0,-0.454576,0.88928,0.084635,0.214665,0.2472,-0.125612,0,VERY_LOW
909,0.635339,0.106094,0.034093,0.616244,0.0,0.024609,0.50259,0.517915,1.0,0.167227,0.635339,0.106094,0.034093,0.616244,0.0,0.309024,0.039591,0.193695,0.002161,0.056972,0.012653,0.082176,0.104758,0.008517,0.216485,0.024609,0.50259,0.517915,1.0,0.167227,0.635339,0.106094,0.034093,0.616244,0.0,0.07906,0.28018,0.149085,0.407462,1.0,1.0,1.0,1.0,0.01,0.01625,0.624143,1.0,1.0,1.0,0.886211,0.3,0.1,0.1,0.2,0.3,0.45,0.1,0.2,0.1,0.15,0.05,0.0,0.05,0.05,0.0,0.05,-0.469698,0.879331,0.081472,0.175316,-0.397,-0.761939,2,MEDIUM
910,0.106094,0.034093,0.616244,0.0,0.153748,0.50259,0.517915,1.0,0.167227,0.635339,0.106094,0.034093,0.616244,0.0,0.153748,0.039591,0.193695,0.002161,0.056972,0.012653,0.082176,0.104758,0.008517,0.216485,0.024609,0.50259,0.517915,1.0,0.167227,0.635339,0.106094,0.034093,0.616244,0.0,0.153748,0.04582,0.28109,0.148025,0.312969,1.0,1.0,1.0,1.0,0.01,0.01625,0.628975,1.0,1.0,1.0,0.886211,0.2,0.1,0.2,0.2,0.3,0.45,0.1,0.2,0.1,0.15,0.0,0.0,0.1,0.1,0.05,0.0,-0.690458,0.898936,0.038668,0.15923,0.0126,-1.0,0,VERY_LOW
911,0.034093,0.616244,0.0,0.153748,0.06994,0.517915,1.0,0.167227,0.635339,0.106094,0.034093,0.616244,0.0,0.153748,0.06994,0.193695,0.002161,0.056972,0.012653,0.082176,0.104758,0.008517,0.216485,0.024609,0.50259,0.517915,1.0,0.167227,0.635339,0.106094,0.034093,0.616244,0.0,0.153748,0.06994,0.04532,0.27235,0.148115,0.314186,1.0,1.0,1.0,1.0,0.01,0.01625,0.628557,1.0,1.0,1.0,0.886211,0.3,0.1,0.2,0.1,0.3,0.45,0.1,0.2,0.1,0.15,0.05,0.0,0.15,0.15,0.0,0.05,-0.694022,0.838774,0.029773,0.133783,-0.2926,-1.0,3,HIGH
912,0.616244,0.0,0.153748,0.06994,0.570568,1.0,0.167227,0.635339,0.106094,0.034093,0.616244,0.0,0.153748,0.06994,0.570568,0.002161,0.056972,0.012653,0.082176,0.104758,0.008517,0.216485,0.024609,0.50259,0.517915,1.0,0.167227,0.635339,0.106094,0.034093,0.616244,0.0,0.153748,0.06994,0.570568,0.07066,0.27533,0.153815,0.346883,1.0,1.0,1.0,1.0,0.01,0.01625,0.604156,1.0,1.0,1.0,0.896767,0.3,0.1,0.2,0.1,0.3,0.45,0.1,0.15,0.15,0.15,0.0,0.05,0.0,0.2,0.0,0.0,-0.540617,0.790007,0.086933,0.410917,-0.122,-1.0,2,MEDIUM
913,0.0,0.153748,0.06994,0.570568,0.238561,0.167227,0.635339,0.106094,0.034093,0.616244,0.0,0.153748,0.06994,0.570568,0.238561,0.056972,0.012653,0.082176,0.104758,0.008517,0.216485,0.024609,0.50259,0.517915,1.0,0.167227,0.635339,0.106094,0.034093,0.616244,0.0,0.153748,0.06994,0.570568,0.238561,0.0425,0.06194,0.15481,0.242135,0.343568,1.0,1.0,1.0,0.01,0.0183,0.599901,1.0,1.0,1.0,0.924421,0.3,0.1,0.3,0.1,0.2,0.4,0.1,0.2,0.15,0.15,0.0,0.0,0.05,0.25,0.05,0.0,-0.72547,-0.599897,0.04678,0.053669,0.3162,-0.049527,0,VERY_LOW
914,0.153748,0.06994,0.570568,0.238561,0.048455,0.635339,0.106094,0.034093,0.616244,0.0,0.153748,0.06994,0.570568,0.238561,0.048455,0.012653,0.082176,0.104758,0.008517,0.216485,0.024609,0.50259,0.517915,1.0,0.167227,0.635339,0.106094,0.034093,0.616244,0.0,0.153748,0.06994,0.570568,0.238561,0.048455,0.043,0.06103,0.154785,0.240503,0.346497,1.0,1.0,1.0,0.01,0.0183,0.600008,1.0,1.0,1.0,0.924421,0.4,0.1,0.2,0.1,0.2,0.4,0.1,0.2,0.15,0.15,0.05,0.0,0.1,0.3,0.0,0.05,-0.722195,-0.605711,0.03671,0.068351,0.0012,-0.157248,2,MEDIUM
915,0.06994,0.570568,0.238561,0.048455,0.19897,0.106094,0.034093,0.616244,0.0,0.153748,0.06994,0.570568,0.238561,0.048455,0.19897,0.082176,0.104758,0.008517,0.216485,0.024609,0.50259,0.517915,1.0,0.167227,0.635339,0.106094,0.034093,0.616244,0.0,0.153748,0.06994,0.570568,0.238561,0.048455,0.19897,0.04394,0.04488,0.155505,0.23846,0.27826,1.0,1.0,1.0,0.01,0.02095,0.596956,1.0,1.0,1.0,0.940332,0.4,0.1,0.3,0.1,0.1,0.35,0.1,0.25,0.15,0.15,0.0,0.0,0.15,0.35,0.05,0.0,-0.717437,-0.711392,0.031951,0.037589,-0.207,-0.029261,0,VERY_LOW
916,0.570568,0.238561,0.048455,0.19897,0.076144,0.034093,0.616244,0.0,0.153748,0.06994,0.570568,0.238561,0.048455,0.19897,0.076144,0.104758,0.008517,0.216485,0.024609,0.50259,0.517915,1.0,0.167227,0.635339,0.106094,0.034093,0.616244,0.0,0.153748,0.06994,0.570568,0.238561,0.048455,0.19897,0.076144,0.04402,0.04467,0.155485,0.238208,0.278816,1.0,1.0,1.0,0.01,0.02095,0.59704,1.0,1.0,1.0,0.940332,0.5,0.0,0.3,0.1,0.1,0.35,0.1,0.25,0.15,0.15,0.05,0.0,0.2,0.4,0.0,0.05,-0.716886,-0.712705,0.042442,0.032718,-0.5068,-0.100836,0,VERY_LOW
917,0.238561,0.048455,0.19897,0.076144,0.018713,0.616244,0.0,0.153748,0.06994,0.570568,0.238561,0.048455,0.19897,0.076144,0.018713,0.008517,0.216485,0.024609,0.50259,0.517915,1.0,0.167227,0.635339,0.106094,0.034093,0.616244,0.0,0.153748,0.06994,0.570568,0.238561,0.048455,0.19897,0.076144,0.018713,0.01852,0.04459,0.15522,0.037865,0.279055,1.0,1.0,1.0,0.01,0.02095,0.598164,1.0,1.0,1.0,0.889759,0.5,0.0,0.3,0.1,0.1,0.4,0.05,0.25,0.15,0.15,0.1,0.0,0.25,0.45,0.0,0.1,-0.880685,-0.71273,0.017653,0.050139,-0.073,-0.181636,2,MEDIUM
918,0.048455,0.19897,0.076144,0.018713,0.287594,0.0,0.153748,0.06994,0.570568,0.238561,0.048455,0.19897,0.076144,0.018713,0.287594,0.216485,0.024609,0.50259,0.517915,1.0,0.167227,0.635339,0.106094,0.034093,0.616244,0.0,0.153748,0.06994,0.570568,0.238561,0.048455,0.19897,0.076144,0.018713,0.287594,0.02004,0.03127,0.15658,0.050371,0.183674,1.0,1.0,1.0,0.01,0.0233,0.592475,1.0,1.0,1.0,0.899415,0.5,0.0,0.4,0.1,0.0,0.35,0.05,0.3,0.15,0.15,0.0,0.0,0.3,0.5,0.05,0.0,-0.872014,-0.800294,0.021998,0.026243,0.0722,-0.020982,0,VERY_LOW
919,0.19897,0.076144,0.018713,0.287594,0.066769,0.153748,0.06994,0.570568,0.238561,0.048455,0.19897,0.076144,0.018713,0.287594,0.066769,0.024609,0.50259,0.517915,1.0,0.167227,0.635339,0.106094,0.034093,0.616244,0.0,0.153748,0.06994,0.570568,0.238561,0.048455,0.19897,0.076144,0.018713,0.287594,0.066769,0.02026,0.03163,0.155905,0.04959,0.182708,1.0,1.0,1.0,0.01,0.02095,0.595294,1.0,1.0,1.0,0.889759,0.5,0.0,0.4,0.1,0.0,0.4,0.05,0.25,0.15,0.15,0.05,0.0,0.35,0.55,0.0,0.05,-0.870049,-0.79712,0.020844,0.025329,0.0012,-0.068618,3,HIGH
920,0.076144,0.018713,0.287594,0.066769,0.435494,0.06994,0.570568,0.238561,0.048455,0.19897,0.076144,0.018713,0.287594,0.066769,0.435494,0.50259,0.517915,1.0,0.167227,0.635339,0.106094,0.034093,0.616244,0.0,0.153748,0.06994,0.570568,0.238561,0.048455,0.19897,0.076144,0.018713,0.287594,0.066769,0.435494,0.03012,0.03703,0.15906,0.12049,0.192053,1.0,1.0,1.0,0.01,0.0233,0.582504,1.0,1.0,1.0,0.91352,0.5,0.0,0.3,0.2,0.0,0.35,0.05,0.25,0.2,0.15,0.0,0.05,0.0,0.6,0.0,0.0,-0.810637,-0.767195,0.037241,0.033359,0.2458,-0.037176,0,VERY_LOW
921,0.018713,0.287594,0.066769,0.435494,0.014692,0.570568,0.238561,0.048455,0.19897,0.076144,0.018713,0.287594,0.066769,0.435494,0.014692,0.517915,1.0,0.167227,0.635339,0.106094,0.034093,0.616244,0.0,0.153748,0.06994,0.570568,0.238561,0.048455,0.19897,0.076144,0.018713,0.287594,0.066769,0.435494,0.014692,0.02942,0.03672,0.154535,0.12298,0.193044,1.0,1.0,1.0,0.01,0.02095,0.600834,1.0,1.0,1.0,0.889759,0.5,0.0,0.3,0.2,0.0,0.4,0.05,0.25,0.15,0.15,0.05,0.0,0.05,0.65,0.0,0.05,-0.809622,-0.762384,0.027959,0.045989,0.0726,-0.096873,2,MEDIUM
922,0.287594,0.066769,0.435494,0.014692,0.251214,0.238561,0.048455,0.19897,0.076144,0.018713,0.287594,0.066769,0.435494,0.014692,0.251214,1.0,0.167227,0.635339,0.106094,0.034093,0.616244,0.0,0.153748,0.06994,0.570568,0.238561,0.048455,0.19897,0.076144,0.018713,0.287594,0.066769,0.435494,0.014692,0.251214,0.0336,0.02606,0.150695,0.114021,0.092944,1.0,1.0,1.0,0.01,0.02095,0.617049,1.0,1.0,1.0,0.865098,0.5,0.0,0.4,0.1,0.0,0.4,0.05,0.3,0.1,0.15,0.0,0.0,0.1,0.7,0.05,0.0,-0.777033,-0.827068,0.032756,0.028837,-0.029,0.033333,0,VERY_LOW
923,0.066769,0.435494,0.014692,0.251214,0.083659,0.048455,0.19897,0.076144,0.018713,0.287594,0.066769,0.435494,0.014692,0.251214,0.083659,0.167227,0.635339,0.106094,0.034093,0.616244,0.0,0.153748,0.06994,0.570568,0.238561,0.048455,0.19897,0.076144,0.018713,0.287594,0.066769,0.435494,0.014692,0.251214,0.083659,0.02902,0.02453,0.043235,0.11909,0.094148,0.268697,0.072198,0.1865,0.01,0.0183,0.248592,0.1765,0.70235,0.166669,0.826887,0.6,0.0,0.3,0.1,0.0,0.45,0.05,0.3,0.1,0.1,0.05,0.0,0.15,0.75,0.0,0.05,-0.328785,-0.432636,0.023577,0.023914,-0.0806,0.026194,3,HIGH
924,0.435494,0.014692,0.251214,0.083659,0.453974,0.19897,0.076144,0.018713,0.287594,0.066769,0.435494,0.014692,0.251214,0.083659,0.453974,0.635339,0.106094,0.034093,0.616244,0.0,0.153748,0.06994,0.570568,0.238561,0.048455,0.19897,0.076144,0.018713,0.287594,0.066769,0.435494,0.014692,0.251214,0.083659,0.453974,0.04248,0.03137,0.0462,0.14806,0.123597,0.270493,0.073167,0.1865,0.01,0.0183,0.234193,0.1765,0.632111,0.118096,0.851549,0.5,0.0,0.3,0.2,0.0,0.45,0.05,0.25,0.15,0.1,0.0,0.05,0.0,0.8,0.0,0.0,-0.080519,-0.320996,0.050678,0.035956,0.0344,0.071648,0,VERY_LOW
925,0.014692,0.251214,0.083659,0.453974,0.065167,0.076144,0.018713,0.287594,0.066769,0.435494,0.014692,0.251214,0.083659,0.453974,0.065167,0.106094,0.034093,0.616244,0.0,0.153748,0.06994,0.570568,0.238561,0.048455,0.19897,0.076144,0.018713,0.287594,0.066769,0.435494,0.014692,0.251214,0.083659,0.453974,0.065167,0.03032,0.03022,0.03755,0.131764,0.126254,0.219152,0.048028,0.1708,0.01,0.0155,0.233451,0.1608,0.774962,0.280351,0.793624,0.6,0.0,0.2,0.2,0.0,0.5,0.05,0.25,0.15,0.05,0.05,0.0,0.05,0.85,0.0,0.05,-0.192543,-0.195206,0.02991,0.030421,0.1094,0.043661,1,LOW
926,0.251214,0.083659,0.453974,0.065167,0.145017,0.018713,0.287594,0.066769,0.435494,0.014692,0.251214,0.083659,0.453974,0.065167,0.145017,0.034093,0.616244,0.0,0.153748,0.06994,0.570568,0.238561,0.048455,0.19897,0.076144,0.018713,0.287594,0.066769,0.435494,0.014692,0.251214,0.083659,0.453974,0.065167,0.145017,0.03208,0.03075,0.03771,0.126274,0.124815,0.218792,0.04787,0.1708,0.01,0.0171,0.232078,0.1608,0.775386,0.281134,0.793624,0.5,0.1,0.2,0.2,0.0,0.5,0.05,0.25,0.15,0.05,0.1,0.0,0.1,0.9,0.0,0.0,-0.149297,-0.184566,0.029219,0.027992,-0.0516,0.010606,2,MEDIUM
927,0.083659,0.453974,0.065167,0.145017,0.334658,0.287594,0.066769,0.435494,0.014692,0.251214,0.083659,0.453974,0.065167,0.145017,0.334658,0.616244,0.0,0.153748,0.06994,0.570568,0.238561,0.048455,0.19897,0.076144,0.018713,0.287594,0.066769,0.435494,0.014692,0.251214,0.083659,0.453974,0.065167,0.145017,0.334658,0.03506,0.03433,0.03946,0.129581,0.122104,0.216907,0.047049,0.1708,0.01,0.0199,0.219875,0.1608,0.752943,0.268821,0.810632,0.4,0.1,0.3,0.2,0.0,0.45,0.05,0.3,0.15,0.05,0.0,0.0,0.15,0.95,0.05,0.0,-0.111505,-0.130005,0.032794,0.034982,0.0052,0.001539,1,LOW
928,0.453974,0.065167,0.145017,0.334658,0.126427,0.066769,0.435494,0.014692,0.251214,0.083659,0.453974,0.065167,0.145017,0.334658,0.126427,0.0,0.153748,0.06994,0.570568,0.238561,0.048455,0.19897,0.076144,0.018713,0.287594,0.066769,0.435494,0.014692,0.251214,0.083659,0.453974,0.065167,0.145017,0.334658,0.126427,0.0357,0.03236,0.031815,0.127204,0.12434,0.156862,0.024606,0.1384,0.01,0.0187,0.197218,0.1284,0.844818,0.420122,0.767564,0.4,0.2,0.2,0.2,0.0,0.45,0.1,0.3,0.15,0.0,0.05,0.0,0.2,1.0,0.0,0.0,0.122112,0.01713,0.036547,0.02865,-0.1856,-0.012024,2,MEDIUM
929,0.065167,0.145017,0.334658,0.126427,0.230449,0.435494,0.014692,0.251214,0.083659,0.453974,0.065167,0.145017,0.334658,0.126427,0.230449,0.153748,0.06994,0.570568,0.238561,0.048455,0.19897,0.076144,0.018713,0.287594,0.066769,0.435494,0.014692,0.251214,0.083659,0.453974,0.065167,0.145017,0.334658,0.126427,0.230449,0.0253,0.03389,0.03276,0.0591,0.120632,0.154916,0.023999,0.1384,0.0107,0.0199,0.189153,0.1277,0.848152,0.428656,0.775911,0.3,0.2,0.3,0.2,0.0,0.4,0.1,0.35,0.15,0.0,0.0,0.0,0.25,1.0,0.05,0.0,-0.227717,0.034493,0.025122,0.036856,0.0584,-0.040812,4,VERY_HIGH
930,0.145017,0.334658,0.126427,0.230449,1.0,0.014692,0.251214,0.083659,0.453974,0.065167,0.145017,0.334658,0.126427,0.230449,1.0,0.06994,0.570568,0.238561,0.048455,0.19897,0.076144,0.018713,0.287594,0.066769,0.435494,0.014692,0.251214,0.083659,0.453974,0.065167,0.145017,0.334658,0.126427,0.230449,1.0,0.31818,0.17425,0.10564,1.0,1.0,1.0,1.0,1.0,0.0107,0.02225,0.598876,1.0,1.0,1.0,0.865098,0.3,0.2,0.3,0.1,0.1,0.4,0.1,0.3,0.15,0.05,0.0,0.05,0.0,0.0,0.0,0.0,1.0,0.64947,0.510172,0.290314,1.0,1.0,2,MEDIUM
931,0.334658,0.126427,0.230449,1.0,0.323202,0.251214,0.083659,0.453974,0.065167,0.145017,0.334658,0.126427,0.230449,1.0,0.323202,0.570568,0.238561,0.048455,0.19897,0.076144,0.018713,0.287594,0.066769,0.435494,0.014692,0.251214,0.083659,0.453974,0.065167,0.145017,0.334658,0.126427,0.230449,1.0,0.323202,0.32314,0.17761,0.107165,1.0,1.0,1.0,1.0,1.0,0.0107,0.02695,0.589657,1.0,1.0,1.0,0.869551,0.2,0.2,0.4,0.1,0.1,0.35,0.1,0.35,0.15,0.05,0.0,0.0,0.05,0.05,0.05,0.0,1.0,0.657351,0.358463,0.248421,1.0,1.0,1,LOW
932,0.126427,0.230449,1.0,0.323202,0.092346,0.083659,0.453974,0.065167,0.145017,0.334658,0.126427,0.230449,1.0,0.323202,0.092346,0.238561,0.048455,0.19897,0.076144,0.018713,0.287594,0.066769,0.435494,0.014692,0.251214,0.083659,0.453974,0.065167,0.145017,0.334658,0.126427,0.230449,1.0,0.323202,0.092346,0.31686,0.17596,0.10101,1.0,1.0,1.0,1.0,1.0,0.0107,0.02225,0.626637,1.0,1.0,1.0,0.869551,0.2,0.3,0.3,0.1,0.1,0.35,0.15,0.35,0.1,0.05,0.05,0.0,0.1,0.1,0.0,0.0,1.0,0.742006,0.240283,0.203736,0.0204,0.857042,3,HIGH
933,0.230449,1.0,0.323202,0.092346,0.379456,0.453974,0.065167,0.145017,0.334658,0.126427,0.230449,1.0,0.323202,0.092346,0.379456,0.048455,0.19897,0.076144,0.018713,0.287594,0.066769,0.435494,0.014692,0.251214,0.083659,0.453974,0.065167,0.145017,0.334658,0.126427,0.230449,1.0,0.323202,0.092346,0.379456,0.32476,0.18023,0.10238,1.0,1.0,1.0,1.0,1.0,0.0107,0.02225,0.617761,1.0,1.0,1.0,0.899415,0.1,0.3,0.3,0.2,0.1,0.35,0.15,0.3,0.15,0.05,0.0,0.05,0.0,0.15,0.0,0.0,1.0,0.760402,0.18077,0.186029,-1.0,0.512691,0,VERY_LOW
934,1.0,0.323202,0.092346,0.379456,0.04318,0.065167,0.145017,0.334658,0.126427,0.230449,1.0,0.323202,0.092346,0.379456,0.04318,0.19897,0.076144,0.018713,0.287594,0.066769,0.435494,0.014692,0.251214,0.083659,0.453974,0.065167,0.145017,0.334658,0.126427,0.230449,1.0,0.323202,0.092346,0.379456,0.04318,0.32142,0.17336,0.102365,1.0,1.0,1.0,1.0,1.0,0.0107,0.02225,0.61786,1.0,1.0,1.0,0.899415,0.2,0.3,0.3,0.1,0.1,0.35,0.15,0.3,0.15,0.05,0.05,0.0,0.05,0.2,0.0,0.05,1.0,0.693548,0.315395,0.145363,-1.0,0.196945,3,HIGH
